code_name,SMILES
mol_23008,COc1cc(Br)ccc1CC(=O)OC(C)(C)C
mol_23009,CC(C)(C)OC(=O)Cn1c(=O)ccc2cc(Br)ccc21
mol_23010,CCOC(=O)CC(=O)c1c(F)c(F)c(Br)c(F)c1F
mol_23011,Brc1ccc(-c2nc3ccccc3o2)cc1
mol_23012,Brc1cc(OCc2ccccc2)cc(OCc2ccccc2)c1
mol_23013,CCc1onc(C(=O)OC)c1Br
mol_23014,CSc1ccc(Br)cc1CC#N
mol_23015,Oc1nccc2cc(Br)ccc12
mol_23016,Cn1nc(Br)c(B2OC(C)(C)C(C)(C)O2)n1
mol_23017,Brc1ccc2nscc2c1
mol_23018,NC1(c2ccc(Br)cc2)CCCOC1
mol_23019,COC(OC)C(C)n1cc(Br)cn1
mol_23020,CCOC(=O)C[C@H](N)c1cncc(Br)c1
mol_23021,O=Cc1ncc(F)cc1Br
mol_23022,Nc1ccc(OC(F)F)c(Br)c1
mol_23023,COc1cc(C(C)C)ccc1Br
mol_23024,O=C1NCCn2c(Br)ccc21
mol_23025,Cc1nnc(C)c(Br)c1O
mol_23026,CNc1ccc(C(F)(F)F)cc1Br
mol_23027,NNC(=O)c1ncc(Br)cn1
mol_23028,FC(F)OCCn1nccc1Br
mol_23029,Fc1c(Br)ccc2[nH]c(=S)sc12
mol_23030,CC(C)(C)OC(=O)c1sccc1Br
mol_23031,CS(=O)(=O)Nc1ncccc1Br
mol_23032,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br
mol_23033,Cc1ccc(N)c2[nH]nc(Br)c12
mol_23034,CS(=O)(=O)c1ccc(Br)cc1N
mol_23035,FC(F)c1nnc2cc(Br)ccn12
mol_23036,COC(=O)CCc1ccc(Br)c(OC)c1
mol_23037,COC(=O)c1ccc2c(C)ccc(Br)c2n1
mol_23038,Brc1cn(C2CCC2)cn1
mol_23039,Nc1nnc(CCc2ccc(Br)cc2)[nH]1
mol_23040,Fc1ccc2c(c1Br)NCCC2
mol_23041,CC(=O)c1cccc2ccc(Br)cc12
mol_23042,CC(C)(C)OC(=O)N1CCC(Cn2cc(Br)cn2)CC1
mol_23043,CCC1(c2ccc(Br)cc2)NC(=O)NC1=O
mol_23044,CCOC(=O)C(=O)c1csc(Br)n1
mol_23045,Oc1nccn2ccc(Br)c12
mol_23046,Cc1ccnc2cccc(Br)c12
mol_23047,Nc1cc(O)cc(Br)c1
mol_23048,O=C1Nc2cc(O)c(Br)cc2C1=O
mol_23049,CN1CCCC1Cc1c[nH]c2ccc(Br)cc12
mol_23050,CC(C)(C)OC(=O)N1CCC(C)(c2cccc(Br)c2)CC1
mol_23051,Cc1cc(N)c(Br)cc1C
mol_23052,O=Cc1cc(Br)c2ccccc2c1F
mol_23053,COc1ccc(C(=O)N2CCN(C(=O)/C=C/c3ccc(Br)cc3)CC2)cc1
mol_23054,Brc1ccc(C23CC(C2)C3)cc1
mol_23055,CC(C)(C)OC(=O)c1ccc(F)c(Br)n1
mol_23056,O=C1CCN(c2ccc(Br)c3ccccc23)C(=O)N1
mol_23057,CCOC(=O)c1oc(Br)c2c1CCCC2
mol_23058,CC(C)(C)OC(=O)NCc1cccc(Br)c1
mol_23059,COC(=O)c1nn(C)c(C=O)c1Br
mol_23060,CCOC(=O)C[C@H](N)c1cn(C)nc1Br
mol_23061,COC(=O)C[C@H](N)c1cn(C)nc1Br
mol_23062,CC(C)(C)OC(=O)[C@H]1Cc2cc(Br)ccc2CN1
mol_23063,CC(C)(C)OC(=O)[C@@H]1Cc2cc(Br)ccc2CN1
mol_23064,Nc1nc2cc(Br)c(F)cc2s1
mol_23065,COC(=O)c1c[nH]c2c(Br)cccc12
mol_23066,COC(=O)c1ccc(OC(F)F)c(Br)c1
mol_23067,CC(C)(C)OC(=O)N1CCN(c2nnc(Br)s2)CC1
mol_23068,[Li]OC(=O)c1cncc2cncc(Br)c12
mol_23069,COc1ccc(-n2cc(Br)cn2)cc1
mol_23070,N#Cc1ccc(-n2cccn2)c(Br)c1
mol_23071,CC(C)(C)OC(=O)NCC(O)CCc1cccc(Br)c1
mol_23072,COC(=O)c1nsc2cc(Br)ccc12
mol_23073,OB(O)c1ccc2ccc(Br)cc2c1
mol_23074,Brc1cc(-n2cccc2)ccn1
mol_23075,Oc1ccc2cc(Br)c(OCc3ccccc3)cc2c1
mol_23076,CC(C)Sc1cccc(Br)c1
mol_23077,Cc1n[nH]c(NC(=O)OC(C)(C)C)c1-c1ccc(Br)cc1
mol_23078,Brc1ccc(-c2ccnnc2)cc1
mol_23079,OB(O)c1cc2ccccc2cc1Br
mol_23080,COC(=O)c1cc(Br)cnc1C=O
mol_23081,COC(=O)c1ccnc(Br)c1N
mol_23082,Cc1cc(Br)cc2c1ncn2C
mol_23083,CNc1cc(-c2cscc2Br)ncn1
mol_23084,CC(Sc1nc2ccccc2[nH]1)C(=O)NN=Cc1cc(Br)ccc1O
mol_23085,Cc1ccc(Br)c(CN)c1
mol_23086,Brc1ccn(C2CCOCC2)n1
mol_23087,CC(C)(C#N)c1cncc(Br)c1
mol_23088,CN(Cc1ccc(O)cc1)C(=O)c1cc(Br)c[nH]1
mol_23089,Cc1nn(C)c(C(F)F)c1Br
mol_23090,CC(C)(C)OC(=O)c1cc(Br)c(F)cc1N
mol_23091,COc1cc2nn(C)cc2cc1Br
mol_23092,CC(C)NCc1ccccc1Br
mol_23093,Cc1ccc(Br)cc1CNC(=O)OCc1ccccc1
mol_23094,O=C(Nc1cccc(Br)c1)c1cc2ccccc2o1
mol_23095,CC(C)(C)OC(=O)c1nc(Br)cnc1N
mol_23096,CCc1cc(Br)ccc1NC(=O)OC(C)(C)C
mol_23097,Cc1ccc(S(=O)(=O)OCc2cccc(Br)n2)cc1
mol_23098,COc1ccc(Br)c(CCNC(=O)OCc2ccccc2)c1
mol_23099,Cc1nc(Br)no1
mol_23100,Nc1cc(F)c(C(F)(F)F)cc1Br
mol_23101,O=Cc1c(Br)nc2n1CCOC2
mol_23102,COC(=O)CN(C(=O)OCc1ccccc1)c1ncc(C)cc1Br
mol_23103,O=C(Nc1cc(F)ncc1Br)OCc1ccccc1
mol_23104,O=C(NCc1cc(Br)c2ccccc2c1)OCc1ccccc1
mol_23105,O=C1Cc2cc(Br)ccc21
mol_23106,COC(=O)c1cc(Br)c2ncc(C=O)n2c1
mol_23107,CCOC(=O)c1cc(F)c(Br)c(C)c1N
mol_23108,Cc1ccc(C(F)(F)CNC(=O)OCc2ccccc2)c(Br)c1
mol_23109,CC1CC(C)(C)N(C(=O)OCc2ccccc2)c2ccc(Br)cc21
mol_23110,CC(C)(C)OC(=O)N1CCN(C(=O)OCc2ccccc2)c2c(Br)cccc2C1
mol_23111,Brc1cnc2[nH]cc(Cc3ccccc3)c2c1
mol_23112,Brc1ccccc1SC1CC1
mol_23113,CC1CCn2cc(Br)cc2C(=O)N1
mol_23114,Fc1cccc2[nH]c(Br)nc12
mol_23115,O=C(NCc1nc2ccc(Br)cc2o1)OCc1ccccc1
mol_23116,CN(C(=O)OC(C)(C)C)c1ccc(Br)c(F)n1
mol_23117,COCCN(C(=O)OC(C)(C)C)c1ccc(Br)cc1C#N
mol_23118,COC(=O)c1cc(Br)c2nc(N)[nH]c2c1
mol_23119,Cc1ccnc(CC#N)c1Br
mol_23120,CC(C)(C)OC(=O)NC1(c2cc(C(F)(F)F)ccc2Br)CC1
mol_23121,O=C(NCCC(O)c1ccc(Br)cc1)OCc1ccccc1
mol_23122,CC(C)(C)OC(=O)N1CCC(Cc2ccc(Br)cc2)C1
mol_23123,O=C1C=CC(=O)N1Cc1ccccc1Br
mol_23124,N#CC1(c2ccc(Br)cc2)CCCCCC1
mol_23125,FC(F)(F)c1cc2c(Br)cccc2s1
mol_23126,Oc1cc(OC(F)(F)F)ccc1Br
mol_23127,CC(C)(C)OC(=O)C[C@H](N)Cc1ccc(Br)cc1
mol_23128,O=C(Nc1ncc(Br)c(N2CCCC2)n1)OCc1ccccc1
mol_23129,CC(C)(NC(=O)OCc1ccccc1)c1ccc(F)cc1Br
mol_23130,Cc1c(Br)ccc2c1NC(=O)C2
mol_23131,CC(O)CCc1cccnc1Br
mol_23132,O=Cc1sc(Br)cc1C(F)F
mol_23133,N#CC1(c2ccc(Br)c(F)c2)CC1
mol_23134,O=C1NCCN(C(=O)OCc2ccccc2)C1c1cccc(Br)c1
mol_23135,Cc1c2cncc(Br)c2nn1C
mol_23136,COC(=O)c1nc(C)n2cccc(Br)c12
mol_23137,COC(=O)CN1C(=O)c2cccc(Br)c2C1=O
mol_23138,O=C(NCc1cc(O)ncc1Br)OCC1c2ccccc2-c2ccccc21
mol_23139,O=c1c2ccccc2cnn1-c1ccc(Br)cc1
mol_23140,OCc1nccnc1Br
mol_23141,COC(=O)COc1ccc(N)cc1Br
mol_23142,O=C1CCN(c2ccc(Br)nc2)C(=O)N1
mol_23143,COC(=O)[C@@H]1CC[C@H](c2ccc(Br)cc2)N1
mol_23144,O=Cc1c(Br)ccn1S(=O)(=O)c1ccccc1
mol_23145,CC1(C)Oc2ccc(Br)cc2NC1=O
mol_23146,Brc1cnoc1C1CCOCC1
mol_23147,Cn1nc(N2CCC(=O)NC2=O)c2cc(Br)ccc21
mol_23148,Fc1cc(Br)cn2cnnc12
mol_23149,Cc1c(CO)c(Br)nn1C
mol_23150,Cc1c(Br)ccnc1NN
mol_23151,N#CC1CCOc2cc(Br)ccc21
mol_23152,COC(=O)c1nc(C)n2cc(Br)ccc12
mol_23153,COC(=O)c1ccnc2c(Br)csc12
mol_23154,Nc1[nH]nc(C(F)F)c1Br
mol_23155,FC1(F)OCC1c1ccc(Br)cc1
mol_23156,Cc1nn(C(=O)OC(C)(C)C)c2ncc(Br)cc12
mol_23157,CNc1ncc(Br)c(C)c1N
mol_23158,N#CCS(=O)(=O)c1ccc(Br)cc1F
mol_23159,COC(=O)c1ccc(Br)c2nc(C=O)ccc12
mol_23160,Cc1cc(Br)cc2c(C=O)ccnc12
mol_23161,C[Si](C)(C)CCOCn1cnc2cc(Br)cnc21
mol_23162,Oc1cc2c(cc1Br)CCO2
mol_23163,CC(C)(C)OC(=O)N1CC2(C1)CN(c1nnc(Br)s1)C2
mol_23164,Brc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1
mol_23165,CC(C)(C)OC(=O)c1coc(Br)c1
mol_23166,CC(C)(C)OC(=O)N[C@@H](CN)c1ccc(Br)cc1
mol_23167,Cc1cc(N=[N+]=[N-])c(C=O)cc1Br
mol_23168,O=C(Nc1c(O)cncc1Br)OCC1c2ccccc2-c2ccccc21
mol_23169,CC(C)(C)OC(=O)Nc1c(O)cncc1Br
mol_23170,O=C(N[C@H](CO)Cc1ccccc1Br)OCC1c2ccccc2-c2ccccc21
mol_23171,COC(=O)c1sc2ccc(Br)cc2c1C
mol_23172,CCOC(=O)C1(N)CCC1c1cccc(Br)c1
mol_23173,COC(=O)C1(N)CCC1c1cccc(Br)c1
mol_23174,O=C(Nc1cc(CO)c(Br)cc1F)OCC1c2ccccc2-c2ccccc21
mol_23175,O=C(Nc1cc(F)c(O)c(Br)c1)OCC1c2ccccc2-c2ccccc21
mol_23176,O=C(Nc1ccc(O)c(Br)n1)OCC1c2ccccc2-c2ccccc21
mol_23177,FC(F)(F)c1cc2ncc(Br)cc2[nH]1
mol_23178,OCc1cccc2ccc(Br)cc12
mol_23179,FC(F)(F)c1ccc2c(Br)c[nH]c2n1
mol_23180,Cc1c(S(N)(=O)=O)sc2ccc(Br)cc12
mol_23181,CCOC(=O)c1c(-c2ccc(Br)cc2)noc1C
mol_23182,CCOC(=O)c1c(C(F)(F)F)[nH]c2cc(Br)cnc12
mol_23183,CC(C)Oc1ncc(Br)s1
mol_23184,CCOC(=O)c1cc2cc(Br)cnc2s1
mol_23185,Fc1cc(Br)cc2nccnc12
mol_23186,NS(=O)(=O)c1cccnc1Nc1cccc(Br)c1
mol_23187,COC(=O)CCC1N=C(c2ccccn2)c2cc(Br)ccc2NC1=O
mol_23188,Brc1cccnc1C1COC1
mol_23189,Brc1cc2cnccc2[nH]1
mol_23190,O=Cc1ncc(Br)cc1F
mol_23191,COC(=O)c1ccc(Br)c2c1CC(C)(C)O2
mol_23192,CCOC(=O)[C@@H]1CC[C@H](c2ccc(Br)cc2)N1
mol_23193,COC(=O)C(Cc1cc(Br)cc(F)c1O)NC(=O)OC(C)(C)C
mol_23194,CCOC(=O)c1cc(Br)[nH]c1C
mol_23195,Cc1c(NC(=O)OC(C)(C)C)nn(C)c1Br
mol_23196,CC(C)(C)OC(=O)N1CC(c2oncc2Br)C1
mol_23197,CC(NC(=O)OC(C)(C)C)c1nc(N)sc1Br
mol_23198,COC(=O)c1ccc(-c2ncc(Br)cn2)c(O)c1
mol_23199,CCOC(=O)C1(Oc2ccc(Br)cc2)CCCNCC1
mol_23200,Cc1[nH]nc(C2CC2)c1Br
mol_23201,Fc1ccc(-c2nnc(Br)s2)cc1
mol_23202,COC(=O)c1cc(F)c(C)cc1Br
mol_23203,CC(C)(C)OC(=O)Nc1cc(CO)c(Br)cc1F
mol_23204,NC(=O)c1cccc(N)c1Br
mol_23205,Cc1c(Br)cnc(C=O)c1F
mol_23206,COc1cc(Br)cc(S(C)(=O)=O)c1
mol_23207,CC(C)(C)[Si](C)(C)OCc1nccnc1Br
mol_23208,Oc1ncc(F)cc1Br
mol_23209,O=C1CCC(N2Cc3cc(F)c(Br)cc3C2=O)C(=O)N1
mol_23210,O=Cc1ccc(Br)c2cn[nH]c12
mol_23211,Fc1cc(Br)cn2nnnc12
mol_23212,Cc1ncc2c(Br)cccc2n1
mol_23213,O=Cc1csc(-c2ccc(Br)cc2)n1
mol_23214,FC(F)(F)c1ccc(N2CCOCC2)c(Br)c1
mol_23215,Cc1ccc(Br)c(C)c1NN
mol_23216,CC(C)(C)[Si](C)(C)OCc1cccc(N)c1Br
mol_23217,Nc1cc(C(F)(F)F)cnc1Br
mol_23218,Cc1c(Br)ccn2c(C(F)F)nnc12
mol_23219,CCn1cc2c(F)c(Br)ccc2n1
mol_23220,CCCCCC1CCC(c2ccc(Br)cc2)CC1
mol_23221,CCn1ncc(C#N)c1Br
mol_23222,N#Cc1cc(N)c(Br)cn1
mol_23223,O=Cc1ccc(Oc2ccc(Br)cc2)cc1
mol_23224,N#Cc1ccc2[nH]cc(Br)c2c1
mol_23225,CCOc1cc(Br)cc(OCC)c1
mol_23226,CC(C)(C)OC(=O)N1CC(CCn2ccnc2Br)C1
mol_23227,Fc1c(Br)ccc2c1cnn2C1CCCCO1
mol_23228,CCOC(=O)c1cc(C(=O)OCC)n(CC(=O)c2ccc(Br)cc2)n1
mol_23229,CC(C)Oc1cc(Br)cc(OC(C)C)c1
mol_23230,O=C(CF)c1cccc(Br)n1
mol_23231,COC(=O)c1cccc2ccc(Br)cc12
mol_23232,CC(C)(C)OC(=O)c1ccc(Br)s1
mol_23233,COC(=O)c1cc(C)cnc1Br
mol_23234,COc1c(Br)ccc2[nH]nnc12
mol_23235,Cc1ccc(Br)c2nc(C=O)ccc12
mol_23236,CC(C)c1ccc(Br)c(O)c1
mol_23237,CC(C)(C)OC(=O)COc1ccc(N)cc1Br
mol_23238,C[Si](C)(C)CCOCn1cnc(Br)c1
mol_23239,Brc1nccn1CCC1CNC1.O=C(O)C(F)(F)F
mol_23240,CC(C)Oc1c(Br)cnn1C
mol_23241,Cc1ccc(NC(C#N)c2cocc2Br)cc1
mol_23242,COC(=O)c1nn2c(c1Br)OCC(N)C2
mol_23243,CCOC(=O)[C@@]1(Oc2ccc(Br)cc2)C[C@H]2CNC[C@H]2C1
mol_23244,COC(=O)c1ccc2scc(Br)c2n1
mol_23245,CN1CCC2(CC1)N=C(SCC(=O)Nc1cnc3ccccc3c1)C(c1ccc(Br)cc1)=N2
mol_23247,COC(=O)c1nn(CC(=O)OC(C)(C)C)c2ccc(Br)cc12
mol_23248,Cc1cc(C(C)(C)C)cc(Br)c1C
mol_23249,Cc1cc(C(=O)Nc2ccc(Br)cn2)on1
mol_23250,N#Cc1ncc(Br)cc1N
mol_23251,CC(C)(C)OC(=O)N1CC(c2ncc(Br)s2)C1
mol_23252,Cc1onc(Br)c1B1OC(C)(C)C(C)(C)O1
mol_23253,COc1c(C)c(Br)c(OC)c(OC)c1OC
mol_23254,FC(F)c1nc(C2CC2)sc1Br
mol_23255,CCOC(=O)c1cnc2c(Br)csc2c1O
mol_23256,CCOC(=O)C(=CNc1cscc1Br)C(=O)OCC
mol_23257,Oc1cc(O)cc(Br)c1
mol_23258,Cc1ncc(Br)cc1F
mol_23259,Cc1cnc(Br)c(C)n1
mol_23260,Cc1cc(N)cc(Br)n1
mol_23261,CC(C)(C)OC(=O)NCc1cc(O)ncc1Br
mol_23262,CC(C)(C)OC(=O)N1CCC2(CC1)CN(c1nnc(Br)s1)C2
mol_23263,CC(C)(C)OC(=O)n1cnc2cc(Br)cnc21
mol_23264,COc1ccc2ccc(C=O)c(Br)c2c1
mol_23265,COC(=O)CCc1ccc(Br)cc1
mol_23266,O=c1c(Br)cccn1-c1ccc2cnccc2c1
mol_23267,O=C(NCC(O)CCc1ccc(Br)cc1)OCC1c2ccccc2-c2ccccc21
mol_23268,CN1C(=O)c2cc(Br)sc2C1=O
mol_23269,Fc1ccc(C(F)(F)F)c2nc(Br)sc12
mol_23270,CC(O)c1nc2c(F)cc(Br)cc2n1C(C)C
mol_23271,Fc1cc2cc(Br)ccc2s1
mol_23272,COC(=O)C(Cc1cc(Br)cc(F)c1O)NC(=O)OCC1c2ccccc2-c2ccccc21
mol_23273,COc1c(O)cccc1Br
mol_23274,CCOC(=O)c1nc(Br)cn1NC(=O)OC(C)(C)C
mol_23275,Fc1ccn2c(Br)cnc2c1
mol_23276,C[C@@]1(C=O)C[C@H]1c1ccccc1Br
mol_23277,Oc1nc2c(F)cc(Br)cc2o1
mol_23278,Cn1c(Br)cnc1CCNC(=O)OC(C)(C)C
mol_23279,O=C(NCC(O)CCc1cccc(Br)c1)OCC1c2ccccc2-c2ccccc21
mol_23280,FC(F)(F)C(F)(F)c1csc2ccc(Br)cc12
mol_23281,CC(F)(F)n1cc(Br)cn1
mol_23282,CC(C)(C)OC(=O)c1cc(F)c(F)cc1Br
mol_23283,CC(C)(C)OC(=O)c1c(Br)ccnc1F
mol_23284,CN1C(=O)c2cccc(Br)c2C1=O
mol_23285,COc1cc2oc(=O)cc(C(F)(F)F)c2cc1Br
mol_23286,O=c1c(Br)c(N2CCNCC2)nc2ccccn12
mol_23287,COC(=O)Cc1cc(Br)c(O)c(C=O)c1
mol_23288,CCn1c(=O)n(C)c2cc(Br)ccc21
mol_23289,Cc1ccnc(-n2nccc2NS(=O)(=O)c2cn(C)nc2Br)c1
mol_23290,Brc1cccc(C2CCCCO2)c1
mol_23291,OCc1c(Br)sc2c1CCOC2
mol_23292,O=C1CCCn2nc(Br)cc21
mol_23293,Cc1cc(=O)nc2sc(Br)nn12
mol_23294,N#CC(Nc1ccccc1Br)c1ccoc1
mol_23295,COCOc1c(Br)cc(C)cc1C(C)(C)C
mol_23296,CCn1cc2cc(Br)cnc2n1
mol_23297,CC(C)(C)OC(=O)N[C@H](CO)Cc1ccccc1Br
mol_23298,CCOC(=O)c1c(-c2cccc(Br)c2)noc1C
mol_23299,CC(C)(C)OC(=O)n1ncc2cc(Br)ccc21
mol_23300,COc1cc(C)c(S(N)(=O)=O)cc1Br
mol_23301,C[Si](C)(C)c1c(F)cnc(Br)c1F
mol_23302,Fc1cc2nn[nH]c2cc1Br
mol_23303,COC(=O)C1CCCN1C(=O)c1ccc(Br)cc1
mol_23304,CCOC(=O)C1(Oc2ccc(Br)cc2)CCNC2(CC2)C1
mol_23305,CCOC(=O)C1(Oc2ccc(Br)cc2C#N)CCCNCC1
mol_23306,COC(=O)c1c(N)nn2cc(Br)cnc12
mol_23307,CNc1nc(Br)ccc1C=O
mol_23308,N#Cc1ncc(Br)cc1N=[N+]=[N-]
mol_23309,N#Cc1ncc(Br)cc1S(N)(=O)=O
mol_23310,CNCc1c(Br)ccc2c1OCO2
mol_23311,COC(=O)c1cc(Br)n2ncccc12
mol_23312,NCCC1CCOc2ccc(Br)cc21
mol_23313,CCOC(=O)c1ccc2[nH]ccc2c1Br
mol_23314,COC(=O)c1cc(Br)c(=O)n2cc[nH]c12
mol_23315,N#Cc1cc(CN2CCOCC2)ccc1Br
mol_23316,CCOC(=O)CCNC(=O)c1ccc(Br)cc1
mol_23317,Cc1cc(Br)c2nc(N)sc2c1C
mol_23318,CC1(C)CCc2ccc(Br)cc2C1=O
mol_23319,CC(C)(C)OC(=O)c1cc(Br)sc1CN
mol_23320,CC(C)(C)OC(=O)N1CCc2cc(B3OC(C)(C)C(C)(C)O3)cc(Br)c2C1
mol_23321,O=Cc1ccc(Br)nc1OC1CC1
mol_23322,NC(=O)c1cc(N)ccc1Br
mol_23323,COCOC(=O)c1cc(Br)cc(C=O)c1OCOC
mol_23324,O=Cc1nc(F)c(Br)cc1F
mol_23325,CC1(C)OB(c2c(F)cnc(F)c2Br)OC1(C)C
mol_23326,O=Cc1c(F)cnc(F)c1Br
mol_23327,CC(C)(C)OC(=O)N1CCOC(c2cc(Br)ccc2F)C1
mol_23328,COc1cc(C)c(B2OC(C)(C)C(C)(C)O2)cc1Br
mol_23329,COc1cc(C)c2c(c1Br)C(=O)C(=O)N2
mol_23330,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1
mol_23331,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
mol_23332,NC(=O)c1cc(Br)c2ccncc2c1N
mol_23333,NC(=O)C(N)Cc1cc(Br)no1
mol_23334,CC(c1cccc(Br)c1)C(N)C(N)=O
mol_23335,CN(C)C(=O)[C@@H](N)c1ccc(Br)cc1
mol_23336,CN(C)C(=O)[C@H](N)c1ccc(Br)cc1
mol_23337,CNC(=O)[C@H](N)Cc1cccc(Br)c1
mol_23338,Brc1cc2n(n1)CCCN2
mol_23339,CC(C)(C)OC(=O)c1cccc(Br)c1C=O
mol_23340,CC(C)(C)OC(=O)c1ccc(C=O)cc1Br
mol_23341,CNC(=O)C1(Oc2ccc(Br)cc2)CNC1
mol_23342,NC(=O)c1cnn2c(Br)ccc2c1N
mol_23343,NC(=O)c1nc2cccc(Br)n2c1N
mol_23344,NC(=O)[C@@H]1Cc2cc(Br)ccc2CN1
mol_23345,CC(C)(C)OC(=O)c1ncc(Br)c(O)n1
mol_23346,CC(C)(C)OC(=O)Nc1c(C(=O)OC(C)(C)C)csc1Br
mol_23347,CC(C)(C)OC(=O)c1nc(Br)co1
mol_23348,CC(C)(C)OC(=O)c1nn[nH]c1Br
mol_23349,CNC(=O)C(N)Cc1cc(Br)no1
mol_23350,NC(=O)c1cc(Br)c2nc(N)sc2c1
mol_23351,CNC(=O)c1cc(F)c(Br)c(F)c1N
mol_23352,CC(C)(C)OC(=O)CCc1c(F)cncc1Br
mol_23353,CC(C)(C)OC(=O)C(N)CCn1cc(Br)cn1
mol_23354,Cn1cc([C@H](N)CC(=O)OC(C)(C)C)c(Br)n1
mol_23355,Cn1cc([C@@H](N)CC(=O)OC(C)(C)C)c(Br)n1
mol_23356,CNC(=O)c1nn2c(c1Br)OCC(N)C2
mol_23357,CCOC(=O)c1ccc(Br)c(F)c1CC
mol_23358,CN(C)C(=O)C(N)c1ccc(Br)cc1F
mol_23359,Cn1ncc(CC(=O)OC(C)(C)C)c1Br
mol_23360,O=C(NCC(O)c1ccc(Br)cc1F)OCC1c2ccccc2-c2ccccc21
mol_23361,CCOC(=O)c1[nH]c(C=O)cc1Br
mol_23362,CN(C)C(=O)c1sc2c(c1Br)CNC2
mol_23363,CCOC(=O)c1cc(Br)c2n1CCCC2
mol_23364,CC(C)(C)OC(=O)c1ncc(Br)cc1C(F)F
mol_23365,O=C(OCC1c2ccccc2-c2ccccc21)N(CCO)Cc1cccc(Br)c1
mol_23366,Cc1ccc(C(=O)OC(C)(C)C)c(Br)n1
mol_23367,CC(C)(C)OC(=O)C1CCc2sc(Br)nc2C1
mol_23368,COc1c(F)cc(Br)cc1CC(N)C(=O)N(C)C
mol_23369,CC(C)(C)OC(=O)c1ccc(Br)c2ncccc12
mol_23370,CC(C)(C)OC(=O)c1cnc2c(Br)cccc2c1
mol_23371,CC(C)(C)OC(=O)c1cc(Br)cc2[nH]nc(C=O)c12
mol_23372,O=C(OCC1c2ccccc2-c2ccccc21)N(CCO)Cc1cncc(Br)c1
mol_23373,O=C(OCC1c2ccccc2-c2ccccc21)N1C[C@@H](CO)[C@H](c2ccc(Br)cc2)C1
mol_23374,CCOC(=O)c1cc(Br)c(F)o1
mol_23375,CNC(=O)c1cnc(Br)c(N)n1
mol_23376,O=C(Nc1cc(F)c(Br)cc1CO)OCC1c2ccccc2-c2ccccc21
mol_23377,O=C(OCC1c2ccccc2-c2ccccc21)N(CCO)Cc1cc(Br)co1
mol_23378,CCOC(=O)c1ncc(Br)c(C2CC2)n1
mol_23379,NC(=O)C1(Oc2ccc(Br)cc2)CNC1
mol_23380,NC(=O)c1cc(Br)c2c(c1)CNCCO2
mol_23381,COc1c(Br)ccc(C(=O)OC(C)(C)C)c1N
mol_23382,CC(C)(C)OC(=O)c1cc(Br)c2sccn12
mol_23383,CC(C)(C)OC(=O)c1c(Br)nc2n1CCOC2
mol_23384,CCc1c(C(=O)OC(C)(C)C)ccc(Br)c1F
mol_23385,CC(C)(C)OC(=O)c1[nH]c(C=O)cc1Br
mol_23386,CC(C)(C)OC(=O)c1ncc(Br)cc1O
mol_23387,CC(C)(C)OC(=O)c1cc(Br)n(C(=O)OC(C)(C)C)c1
mol_23388,CC(C)(C)OC(=O)C(C)(N)CSc1ccc(Br)cc1
mol_23389,O=C(OCC1c2ccccc2-c2ccccc21)N1C[C@@H](CO)[C@H](c2csc(Br)c2)C1
mol_23390,CC(C)(C)OC(=O)c1nc(-c2ccc(F)cc2)oc1Br
mol_23391,CC(C)(C)OC(=O)c1cc(C(F)(F)F)ncc1Br
mol_23392,CC(C)(C)OC(=O)c1cc(Br)nc(C(F)(F)F)c1
mol_23393,NC(=O)C1(N)CCc2c1ccc(F)c2Br
mol_23394,CCOC(=O)c1ccc([C@H](C)O)cc1Br
mol_23395,Cc1nc(C(=O)OC(C)(C)C)ncc1Br
mol_23396,CNC(=O)C(CN)Oc1ccc(Br)cc1
mol_23397,COc1cc(Br)c(N)c(C(=O)N(C)C)c1
mol_23398,CC(C)(C)OC(=O)c1cc(C(F)(F)F)cc(F)c1Br
mol_23399,CCOC(=O)c1cc(OC)c2ncc(Br)cc2c1
mol_23400,Cn1ccc2c(Br)cc(C(=O)OC(C)(C)C)cc21
mol_23401,CC(C)(C)OC(=O)Cc1cc2c(Br)cccc2[nH]1
mol_23402,CC(C)(C)OC(=O)Cc1cc2ccc(Br)cc2[nH]1
mol_23403,COC(=O)c1nc(Br)sc1C(C)=O
mol_23404,CC(C)(C)OC(=O)c1csnc1Br
mol_23405,CCOC(=O)c1ncc(Br)c(C)n1
mol_23406,COc1c(Br)ccc(C(N)=O)c1N
mol_23407,COc1ccc(N)c(C(N)=O)c1Br
mol_23408,CN(C)C(=O)c1cnc(Br)c(N)n1
mol_23409,CC(C)(C)OC(=O)c1ccc(Br)c2c1OCO2
mol_23410,CC(C)(C)OC(=O)c1cc(C=O)cc(Br)c1O
mol_23411,CC(C)(C)OC(=O)CCc1c(O)cccc1Br
mol_23412,CC(C)(C)OC(=O)CCc1cc(O)cc(Br)c1
mol_23413,C[C@H](O)c1ccc(C(=O)OC(C)(C)C)c(Br)c1
mol_23414,CC(C)(C)OC(=O)CC(=O)c1cccc(Br)c1F
